open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_base_vol,taker_quote_vol,ignore,order_book
1704164400000,45378.96000000,45500.00000000,45131.10000000,45402.38000000,2693.12081000,1704167999999,122074726.90238180,75577,1422.38101000,64476590.51306100,0
1704168000000,45402.38000000,45468.99000000,45170.00000000,45179.80000000,2268.27572000,1704171599999,102738256.47171560,72412,1096.31687000,49663658.08249580,0
1704171600000,45179.80000000,45324.72000000,45121.96000000,45179.48000000,1617.28420000,1704175199999,73162843.20932080,56528,821.72883000,37174288.83426110,0
1704175200000,45179.48000000,45308.15000000,45130.00000000,45168.75000000,1390.33832000,1704178799999,62888409.27172380,44142,692.70450000,31334357.83242730,0
1704178800000,45168.75000000,45643.75000000,45168.74000000,45455.53000000,3112.52478000,1704182399999,141383176.06595610,99665,1541.83339000,70035220.55370840,0
1704182400000,45455.52000000,45852.93000000,45326.60000000,45759.30000000,3323.21707000,1704185999999,151813235.98874190,114352,1759.76998000,80392272.81317230,0
1704186000000,45759.30000000,45879.63000000,45631.10000000,45673.48000000,2096.46195000,1704189599999,95894862.44019880,69466,1013.31079000,46350355.47036530,0
1704189600000,45673.48000000,45711.10000000,45431.52000000,45584.99000000,2069.22249000,1704193199999,94321216.39109180,75001,903.64196000,41194364.40073000,0
1704193200000,45585.00000000,45698.67000000,45200.00000000,45433.99000000,2538.49307000,1704196799999,115284960.65626640,87017,1221.33300000,55465991.12264230,0
1704196800000,45433.99000000,45589.68000000,45271.04000000,45301.99000000,2128.11147000,1704200399999,96664856.54113820,78888,1160.45311000,52714128.77449550,0
1704200400000,45302.00000000,45705.80000000,45264.39000000,45637.93000000,2253.76868000,1704203999999,102627045.46939580,78417,1147.99384000,52266950.31576890,0
1704204000000,45637.92000000,45800.00000000,44970.00000000,45258.73000000,4553.21243000,1704207599999,206816073.74788050,142534,2241.35114000,101809487.46650740,0
1704207600000,45258.73000000,45349.98000000,44833.33000000,45184.82000000,4301.03657000,1704211199999,194029243.18197000,134773,2085.18064000,94072677.07956590,0
1704211200000,45184.83000000,45399.84000000,44890.11000000,45357.84000000,3052.23783000,1704214799999,137806764.77377750,113952,1471.41532000,66441110.39689320,0
1704214800000,45357.84000000,45382.08000000,44950.48000000,44966.15000000,2540.00308000,1704218399999,114638119.98118410,93547,1364.95781000,61619852.17493640,0
1704218400000,44966.16000000,45271.20000000,44944.00000000,45154.69000000,1806.07730000,1704221999999,81458425.08799320,83428,989.40372000,44617713.81042910,0
1704222000000,45154.70000000,45243.00000000,44790.96000000,45039.49000000,2347.28624000,1704225599999,105621621.88210400,91929,1188.77845000,53502483.78857740,0
1704225600000,45039.49000000,45180.55000000,44742.96000000,44788.28000000,1940.02489000,1704229199999,87211403.19649210,78184,904.33595000,40655036.57536910,0
1704229200000,44788.27000000,45119.76000000,44600.00000000,45119.74000000,2043.74183000,1704232799999,91695184.37305350,84667,1061.09926000,47618973.97317830,0
1704232800000,45119.74000000,45297.26000000,44840.01000000,44981.73000000,1591.57491000,1704236399999,71768760.41836650,61819,878.74596000,39626944.91763470,0
1704236400000,44981.72000000,45049.98000000,44802.01000000,44946.91000000,1080.22719000,1704239999999,48540246.17755770,48014,530.80152000,23852035.61094170,0
1704240000000,44946.91000000,45212.57000000,44862.11000000,45135.61000000,1410.31904000,1704243599999,63508730.03508080,63005,653.69915000,29437039.55142820,0
1704243600000,45135.61000000,45329.83000000,45102.72000000,45317.58000000,1166.18095000,1704247199999,52726403.21111250,46990,577.90491000,26128343.43749950,0
1704247200000,45317.58000000,45410.91000000,45211.73000000,45274.57000000,1434.81631000,1704250799999,65005733.51702860,46604,566.41680000,25665211.22835160,0
1704250800000,45274.57000000,45310.00000000,45151.91000000,45262.69000000,739.36966000,1704254399999,33444835.10153000,35533,313.44049000,14178044.14619140,0
1704254400000,45262.70000000,45272.16000000,45115.59000000,45183.45000000,796.78600000,1704257999999,36017421.47359920,33144,360.92348000,16314228.76877280,0
1704258000000,45183.45000000,45294.11000000,45118.91000000,45172.13000000,849.38832000,1704261599999,38413990.62070240,36509,395.63958000,17894066.41344710,0
1704261600000,45172.12000000,45363.19000000,45160.00000000,45326.93000000,1264.55564000,1704265199999,57227694.42049180,40979,654.42999000,29616390.74477980,0
1704265200000,45326.92000000,45384.84000000,44940.93000000,45011.77000000,1780.38521000,1704268799999,80400621.97350070,66536,782.43216000,35327583.47590930,0
1704268800000,45011.77000000,45200.00000000,45001.10000000,45200.00000000,1462.95207000,1704272399999,65981824.96356110,55695,689.12826000,31082096.23424730,0
1704272400000,45200.00000000,45500.00000000,45185.39000000,45344.67000000,2006.28796000,1704275999999,90981020.99645410,98831,1041.81148000,47239451.38476350,0
1704276000000,45344.66000000,45398.37000000,45045.95000000,45151.91000000,1918.59612000,1704279599999,86742673.97748200,73185,786.04074000,35529592.02784210,0
1704279600000,45151.91000000,45174.07000000,43500.00000000,43702.88000000,7849.69163000,1704283199999,348280893.03258920,240158,3277.84511000,145345180.05094600,0
1704283200000,43702.89000000,43716.00000000,40750.00000000,42789.38000000,20155.46959000,1704286799999,850665982.84621150,622894,9540.86885000,402864114.01643080,0
1704286800000,42789.39000000,42820.92000000,42310.00000000,42529.40000000,5587.04560000,1704290399999,237640960.91213340,154330,2720.27946000,115703677.68644500,0
1704290400000,42529.40000000,42532.00000000,42050.00000000,42179.99000000,4566.28860000,1704293999999,192910862.94001790,133059,2271.27454000,95955808.22161530,0
1704294000000,42180.00000000,43009.02000000,42175.14000000,43000.01000000,5175.34831000,1704297599999,220390342.03320310,159868,2797.76666000,119103508.68424550,0
1704297600000,43000.01000000,43567.92000000,42773.34000000,42992.67000000,6973.81609000,1704301199999,301341280.56914200,210942,3538.92256000,152934693.06367480,0
1704301200000,42992.68000000,43034.59000000,42600.00000000,42906.00000000,2945.17641000,1704304799999,126012706.70014980,101565,1523.94289000,65205628.17078960,0
1704304800000,42906.00000000,43050.00000000,42000.00000000,42255.72000000,3314.04996000,1704308399999,141155150.77796610,123905,1571.64216000,67005539.96633720,0
1704308400000,42255.72000000,43011.10000000,42161.10000000,42596.67000000,3662.29946000,1704311999999,155915291.24124450,105376,1921.69953000,81829776.01511440,0
1704312000000,42596.66000000,42846.17000000,42518.70000000,42721.02000000,1931.53987000,1704315599999,82473775.75722520,56158,1099.47471000,46946766.01309360,0
1704315600000,42721.02000000,42966.27000000,42581.10000000,42917.62000000,1692.53055000,1704319199999,72462433.70643720,63788,914.43222000,39149238.65103400,0
1704319200000,42917.61000000,42941.10000000,42596.24000000,42749.68000000,1385.88591000,1704322799999,59318142.51673160,50447,608.54666000,26045722.18197650,0
1704322800000,42749.69000000,42845.23000000,42591.09000000,42845.23000000,1125.77247000,1704326399999,48085790.42063740,38540,495.42923000,21163502.81637910,0
1704326400000,42845.23000000,42983.77000000,42754.00000000,42874.01000000,1619.84247000,1704329999999,69434449.70327030,56572,754.26739000,32328095.29677940,0
1704330000000,42874.00000000,42936.79000000,42613.77000000,42708.01000000,1337.96527000,1704333599999,57181047.36096240,48011,600.78629000,25674824.84120200,0
1704333600000,42708.01000000,43219.36000000,42690.02000000,43138.49000000,1256.17270000,1704337199999,53957399.62760700,53220,724.40514000,31113979.96862020,0
1704337200000,43138.50000000,43220.56000000,43002.15000000,43102.80000000,1274.15811000,1704340799999,54935802.82525590,44494,538.24906000,23208611.42010870,0
1704340800000,43102.79000000,43200.00000000,42955.50000000,43149.99000000,1080.01392000,1704344399999,46516293.56340110,41721,484.70442000,20879079.67110620,0
1704344400000,43149.99000000,43273.08000000,43072.70000000,43183.74000000,971.30246000,1704347999999,41931295.31425840,48846,501.31213000,21644998.26404770,0
1704348000000,43183.74000000,43232.95000000,43086.59000000,43155.46000000,989.98669000,1704351599999,42725688.43785180,42897,389.26843000,16801438.34253240,0
1704351600000,43155.46000000,43261.64000000,42756.97000000,42763.08000000,2402.09322000,1704355199999,103327286.69643380,96133,1037.23035000,44619235.67678530,0
1704355200000,42763.08000000,42975.38000000,42699.83000000,42849.66000000,1650.32861000,1704358799999,70709596.65295710,89462,731.65805000,31351061.13281070,0
1704358800000,42849.67000000,43084.38000000,42849.66000000,43007.74000000,1411.97913000,1704362399999,60667167.44224310,62439,536.67937000,23056185.36855650,0
1704362400000,43007.73000000,43100.00000000,42616.28000000,43073.26000000,2250.33233000,1704365999999,96614687.37530330,85497,1118.18004000,48012605.64315080,0
1704366000000,43073.26000000,43233.81000000,42927.33000000,43176.32000000,1433.76942000,1704369599999,61830202.26182030,54283,762.51932000,32885460.39577520,0
1704369600000,43176.33000000,43423.95000000,43097.06000000,43378.12000000,2238.88425000,1704373199999,96910749.14929490,87027,1232.69157000,53362390.62563390,0
1704373200000,43378.11000000,43484.84000000,43167.27000000,43346.68000000,1658.84054000,1704376799999,71867328.28085400,59119,841.03966000,36442367.42275380,0
1704376800000,43346.67000000,43753.15000000,43250.00000000,43676.07000000,2649.80670000,1704380399999,115171258.78172110,98450,1348.76429000,58639270.90190690,0
1704380400000,43676.07000000,44329.99000000,43608.00000000,44051.10000000,5051.47874000,1704383999999,222248022.52784750,194044,2602.48610000,114478643.61376770,0
1704384000000,44051.10000000,44134.80000000,43777.86000000,43915.71000000,2764.45038000,1704387599999,121431076.81138030,100316,1303.83466000,57269832.32600080,0
1704387600000,43915.70000000,44225.75000000,43827.69000000,43990.01000000,2510.89188000,1704391199999,110519635.09358220,80334,1163.49650000,51215082.07979890,0
1704391200000,43990.01000000,44152.09000000,43881.31000000,44048.96000000,1520.18678000,1704394799999,66942304.76902180,55465,743.46632000,32739099.57988120,0
1704394800000,44048.95000000,44437.50000000,43910.01000000,43956.48000000,2603.99272000,1704398399999,115098295.23084440,98512,1304.69040000,57679383.12478610,0
1704398400000,43956.48000000,44690.00000000,43890.90000000,44113.68000000,3043.38975000,1704401999999,134695791.35451270,107009,1636.63904000,72446740.99353170,0
1704402000000,44113.68000000,44589.04000000,44113.67000000,44430.86000000,2538.90479000,1704405599999,112601808.76261920,88372,1325.10644000,58759626.89940780,0
1704405600000,44430.86000000,44729.58000000,44150.64000000,44318.00000000,2470.81905000,1704409199999,109918195.13611510,83956,1345.93958000,59884714.89722950,0
1704409200000,44318.01000000,44355.22000000,44050.00000000,44151.10000000,1308.47343000,1704412799999,57859976.33447710,43765,578.48604000,25582539.35283960,0
1704412800000,44151.10000000,44248.47000000,43950.84000000,44211.10000000,1764.77429000,1704416399999,77890093.56061460,61232,853.84397000,37684024.20284200,0
1704416400000,44211.10000000,44284.00000000,42450.00000000,43376.00000000,5302.04832000,1704419999999,230095608.96210170,178314,2401.33076000,104179876.90683930,0
1704420000000,43376.00000000,43972.86000000,43302.00000000,43506.00000000,3111.00846000,1704423599999,135516112.09794970,118841,1617.21836000,70447033.87711520,0
1704423600000,43506.01000000,43770.00000000,43409.79000000,43465.21000000,1543.67157000,1704427199999,67231840.52967370,62585,705.06434000,30709841.32476840,0
1704427200000,43465.21000000,43629.99000000,43187.89000000,43589.88000000,1790.05634000,1704430799999,77734927.63036820,84040,882.69343000,38337999.56354890,0
1704430800000,43589.87000000,43723.13000000,43507.48000000,43644.15000000,947.34888000,1704434399999,41322827.88532200,46977,483.40029000,21086314.01122920,0
1704434400000,43644.16000000,43926.00000000,43578.08000000,43844.82000000,1112.36781000,1704437999999,48638491.85878860,60603,612.18401000,26772777.67319000,0
1704438000000,43845.08000000,43926.00000000,43715.93000000,43777.47000000,1099.83728000,1704441599999,48191706.73711950,54636,529.85419000,23218620.74106580,0
1704441600000,43777.48000000,43947.99000000,43771.10000000,43911.44000000,989.55630000,1704445199999,43386102.53754640,54415,510.19652000,22368603.31721010,0
1704445200000,43911.44000000,44324.80000000,43911.44000000,44147.21000000,2628.68996000,1704448799999,115928746.84922600,124775,1363.30736000,60119185.14999660,0
1704448800000,44147.22000000,44157.03000000,43433.00000000,43628.18000000,1876.88721000,1704452399999,82326257.49692420,83516,862.84640000,37843271.11928080,0
1704452400000,43628.19000000,43916.80000000,43605.36000000,43771.34000000,1560.50376000,1704455999999,68349147.09541210,73683,791.18780000,34653757.21137360,0
1704456000000,43771.34000000,44110.07000000,43616.00000000,43882.52000000,1865.99113000,1704459599999,81896596.72899990,90732,981.46772000,43075936.09543100,0
1704459600000,43882.52000000,44096.49000000,43721.06000000,43986.01000000,1994.26258000,1704463199999,87542084.34672020,116752,1042.20494000,45750388.20269260,0
1704463200000,43986.01000000,44062.36000000,43100.00000000,43486.04000000,3583.28008000,1704466799999,156463640.00209520,165086,1660.84028000,72539204.75800910,0
1704466800000,43488.21000000,43801.10000000,43355.54000000,43500.01000000,2600.74661000,1704470399999,113468513.60171120,105610,1320.87384000,57633974.30514450,0
1704470400000,43500.01000000,43592.64000000,43220.00000000,43225.99000000,2401.19219000,1704473999999,104227800.74052050,88154,1191.34921000,51707347.56743660,0
1704474000000,43225.99000000,43627.57000000,43100.46000000,43609.53000000,2540.97502000,1704477599999,110212974.99896660,113758,1345.45439000,58370664.09255580,0
1704477600000,43609.52000000,43690.12000000,43418.00000000,43610.07000000,1274.08655000,1704481199999,55489094.95705530,53441,618.45763000,26934561.33611890,0
1704481200000,43610.08000000,43808.07000000,43520.15000000,43600.00000000,1243.82237000,1704484799999,54276951.55763310,53608,650.83504000,28402962.47996310,0
1704484800000,43600.00000000,44357.46000000,43599.99000000,43955.07000000,2500.69771000,1704488399999,109847887.28192480,95316,1414.44465000,62149177.48036940,0
1704488400000,43955.07000000,43971.10000000,43580.51000000,43946.26000000,1609.24913000,1704491999999,70455615.69595330,67282,768.59867000,33651872.45720260,0
1704492000000,43946.26000000,44048.64000000,43764.42000000,43967.44000000,1024.55085000,1704495599999,44984950.35282870,42259,485.47101000,21316055.42726600,0
1704495600000,43967.44000000,44318.61000000,43967.44000000,44145.11000000,1709.64887000,1704499199999,75475950.86326000,69230,921.93945000,40701569.83935990,0
1704499200000,44145.12000000,44214.42000000,43975.00000000,44068.80000000,879.60338000,1704502799999,38779432.01486520,48911,396.46807000,17480340.60376200,0
1704502800000,44068.79000000,44094.40000000,43906.19000000,43970.64000000,857.49986000,1704506399999,37734853.07762530,40279,337.35385000,14846496.68213400,0
1704506400000,43970.65000000,44009.24000000,43823.06000000,43909.31000000,718.07637000,1704509999999,31530634.14640240,34887,333.92669000,14661749.45158830,0
1704510000000,43909.31000000,44018.57000000,43812.50000000,43931.10000000,668.28232000,1704513599999,29356107.52010680,30100,367.38841000,16140409.50765530,0
1704513600000,43931.10000000,43971.10000000,43832.00000000,43850.00000000,422.35739000,1704517199999,18540306.71171710,28676,195.58138000,8585956.53619100,0
1704517200000,43850.01000000,43871.10000000,43588.00000000,43698.72000000,1174.66016000,1704520799999,51365442.72034180,56472,545.08531000,23837788.63114620,0
1704520800000,43698.72000000,43700.34000000,43425.00000000,43454.70000000,1659.55792000,1704524399999,72306703.16524180,63816,771.50899000,33617765.63268440,0
1704524400000,43454.70000000,43668.02000000,43397.05000000,43653.20000000,986.22209000,1704527999999,42945533.73823020,51781,570.27099000,24833936.29058490,0
1704528000000,43653.20000000,43744.37000000,43551.28000000,43692.33000000,813.66676000,1704531599999,35515066.23850250,49970,417.72527000,18232111.38186370,0
1704531600000,43692.33000000,43756.00000000,43636.70000000,43651.90000000,562.07964000,1704535199999,24563697.27242190,41253,263.08920000,11497242.56467660,0
1704535200000,43651.90000000,43771.10000000,43584.00000000,43694.48000000,677.68295000,1704538799999,29591829.56205310,41133,390.81176000,17066140.47903980,0
1704538800000,43694.47000000,43705.23000000,43616.02000000,43671.96000000,396.12062000,1704542399999,17296948.75435480,28620,195.75242000,8547331.61701750,0
1704542400000,43671.97000000,43750.00000000,43527.27000000,43607.96000000,531.76575000,1704545999999,23213409.17866790,33554,296.71173000,12953267.12024720,0
1704546000000,43607.95000000,43740.27000000,43542.00000000,43704.07000000,473.09350000,1704549599999,20653132.92723970,31112,254.66082000,11118444.68640940,0
1704549600000,43704.08000000,43920.08000000,43703.41000000,43828.21000000,998.40603000,1704553199999,43767749.67597170,49969,560.19856000,24558828.76506240,0
1704553200000,43828.20000000,43898.00000000,43791.10000000,43867.17000000,606.87310000,1704556799999,26612134.84740660,33533,321.35631000,14091164.56663020,0
1704556800000,43867.17000000,43978.78000000,43828.50000000,43872.34000000,762.52286000,1704560399999,33468015.82117060,39806,429.96185000,18873338.61280230,0
1704560400000,43872.35000000,44000.00000000,43842.97000000,43963.72000000,618.69382000,1704563999999,27178178.22120670,33064,366.87712000,16116726.18435700,0
1704564000000,43963.73000000,44148.58000000,43884.04000000,43995.89000000,883.24997000,1704567599999,38881899.38226440,51099,505.99810000,22276746.23209080,0
1704567600000,43995.89000000,44017.46000000,43830.88000000,43906.36000000,706.77767000,1704571199999,31029627.50169830,38543,350.93266000,15407075.83686290,0
1704571200000,43906.35000000,43961.33000000,43611.19000000,43826.44000000,727.31918000,1704574799999,31875387.12926500,40537,340.62260000,14926969.41120000,0
1704574800000,43826.45000000,43935.21000000,43723.76000000,43889.43000000,583.21345000,1704578399999,25575267.39659730,30835,284.74810000,12488590.96714210,0
1704578400000,43889.43000000,43928.00000000,43740.00000000,43878.61000000,480.59040000,1704581999999,21075571.13353140,27300,246.72141000,10819095.94350170,0
1704582000000,43878.62000000,43980.00000000,43732.50000000,43968.32000000,646.74625000,1704585599999,28355955.35472360,31392,304.81913000,13364269.65922790,0
1704585600000,43968.32000000,44259.29000000,43915.56000000,44119.11000000,1359.49776000,1704589199999,59951418.42573590,56142,781.09630000,34442984.49609190,0
1704589200000,44119.11000000,44160.00000000,43963.89000000,43967.72000000,668.13600000,1704592799999,29446868.06368450,33557,291.42035000,12844597.28699700,0
1704592800000,43967.71000000,44089.10000000,43833.40000000,43930.28000000,741.95675000,1704596399999,32616816.39083490,33963,324.21077000,14252424.47835300,0
1704596400000,43930.28000000,44034.92000000,43904.18000000,43940.41000000,627.84726000,1704599999999,27606718.99175850,31239,325.53174000,14313054.07921530,0
1704600000000,43940.41000000,44035.90000000,43885.24000000,44000.00000000,545.34387000,1704603599999,23972988.05542590,29913,282.94057000,12438081.48067430,0
1704603600000,44000.01000000,44067.84000000,43843.52000000,43885.47000000,519.68969000,1704607199999,22855679.79007890,28455,243.08386000,10691242.43824620,0
1704607200000,43885.48000000,44088.01000000,43858.00000000,44022.00000000,705.67701000,1704610799999,31032054.00890960,37878,380.14593000,16717483.99372220,0
1704610800000,44021.99000000,44100.00000000,43991.10000000,44080.00000000,576.40730000,1704614399999,25392022.89177160,26675,289.43684000,12749742.22986970,0
1704614400000,44080.00000000,44167.81000000,44000.00000000,44017.99000000,866.45352000,1704617999999,38208917.06140780,39176,418.45584000,18454427.68317560,0
1704618000000,44018.00000000,44065.00000000,43880.65000000,43938.90000000,745.22164000,1704621599999,32768551.70979680,41350,367.31176000,16151130.78384930,0
1704621600000,43938.90000000,43996.00000000,43906.91000000,43960.00000000,673.28346000,1704625199999,29591087.56635880,32873,346.80551000,15241942.82168880,0
1704625200000,43960.00000000,44118.19000000,43959.10000000,44061.10000000,738.77639000,1704628799999,32537671.60680110,36717,367.00826000,16163630.06707240,0
1704628800000,44061.10000000,44139.43000000,43969.62000000,44088.63000000,637.81941000,1704632399999,28107491.01530470,29221,299.98331000,13219426.27904900,0
1704632400000,44088.63000000,44449.98000000,44082.66000000,44409.31000000,2234.29499000,1704635999999,99002819.33895770,102177,1241.68991000,55015625.95813300,0
1704636000000,44409.31000000,44480.59000000,44277.12000000,44402.00000000,1427.92526000,1704639599999,63367853.99484290,59635,761.45907000,33793415.36586260,0
1704639600000,44402.00000000,44431.10000000,43945.15000000,44047.57000000,1672.94945000,1704643199999,73899565.78779740,73774,752.52949000,33247832.17590240,0
1704643200000,44047.57000000,44185.00000000,43857.14000000,43922.00000000,1260.33931000,1704646799999,55512410.44406300,62143,639.92474000,28189767.63287560,0
1704646800000,43922.00000000,44110.15000000,43700.00000000,44064.84000000,1223.59528000,1704650399999,53755793.83049360,60768,604.11186000,26548264.93143290,0
1704650400000,44064.83000000,44176.04000000,44035.25000000,44106.11000000,546.77236000,1704653999999,24127735.70839060,29917,284.46018000,12552791.59640130,0
1704654000000,44106.11000000,44262.53000000,44041.27000000,44244.77000000,560.18451000,1704657599999,24729822.37417160,32276,306.40529000,13527395.46854840,0
1704657600000,44244.77000000,44269.92000000,44120.00000000,44120.01000000,527.84094000,1704661199999,23323814.60307900,28891,259.24927000,11455501.64880070,0
1704661200000,44120.01000000,44249.00000000,44110.45000000,44231.53000000,551.38125000,1704664799999,24364309.62514700,27469,296.16552000,13087073.46585630,0
1704664800000,44231.53000000,44231.54000000,43778.13000000,43862.85000000,1399.67049000,1704668399999,61536627.74395630,67494,642.95219000,28264021.47331580,0
1704668400000,43862.85000000,44024.99000000,43572.09000000,43929.02000000,2212.78690000,1704671999999,96926057.09538010,107556,1107.14491000,48509149.69069260,0
1704672000000,43929.01000000,43986.00000000,43625.18000000,43632.00000000,1712.48374000,1704675599999,74979694.63849120,65469,805.89591000,35284866.27199510,0
1704675600000,43632.00000000,43809.18000000,43610.25000000,43713.06000000,1111.57206000,1704679199999,48610745.33624120,48160,570.63134000,24954829.42056990,0
1704679200000,43713.07000000,43800.07000000,43175.00000000,43371.09000000,2425.01013000,1704682799999,105465090.61746780,88310,1004.56156000,43702944.88986250,0
1704682800000,43371.09000000,43568.85000000,43225.00000000,43518.20000000,2122.92505000,1704686399999,92092436.81035860,76190,1108.24792000,48082741.79248160,0
1704686400000,43518.20000000,43610.68000000,43430.79000000,43599.26000000,1115.01613000,1704689999999,48548153.09860450,47949,542.47523000,23618680.00297780,0
1704690000000,43599.26000000,43650.00000000,43475.00000000,43641.74000000,1134.27526000,1704693599999,49417888.55354950,39087,595.39764000,25938070.95898520,0
1704693600000,43641.74000000,44341.80000000,43584.87000000,43912.87000000,3381.02051000,1704697199999,148705569.12131630,147432,1805.33266000,79402611.10758860,0
1704697200000,43912.88000000,44074.99000000,43784.86000000,43974.55000000,1527.12031000,1704700799999,67098130.71694870,54780,800.14059000,35154206.75285230,0
1704700800000,43974.55000000,44069.41000000,43851.10000000,43868.53000000,829.24271000,1704704399999,36459978.64928600,39038,405.35981000,17823566.21110550,0
1704704400000,43868.53000000,43920.14000000,43641.73000000,43720.46000000,1124.68124000,1704707999999,49285517.34187520,48111,510.21586000,22359089.71849940,0
1704708000000,43720.45000000,44128.19000000,43689.26000000,44088.85000000,1256.15965000,1704711599999,55197827.53542970,52942,757.93093000,33303633.95724200,0
1704711600000,44088.86000000,44688.00000000,43950.00000000,44635.99000000,3426.18407000,1704715199999,151893160.98278440,132063,2017.45404000,89465331.01112980,0
1704715200000,44636.00000000,45200.00000000,44350.00000000,45111.09000000,7517.56070000,1704718799999,337406759.91030720,272871,4223.56716000,189617691.33288800,0
1704718800000,45111.10000000,45179.14000000,44807.56000000,44911.58000000,3323.31376000,1704722399999,149570291.88227820,103862,1602.57276000,72126186.45870690,0
1704722400000,44911.58000000,45090.00000000,44724.37000000,44783.91000000,2288.27888000,1704725999999,102858375.16338250,76652,1126.06974000,50621744.87424340,0
1704726000000,44783.90000000,45333.00000000,44667.22000000,44963.04000000,4083.38544000,1704729599999,183572887.35638190,138872,2241.43210000,100778991.80482470,0
1704729600000,44963.04000000,45171.42000000,44793.97000000,44940.30000000,2531.38293000,1704733199999,113876352.50644930,84202,1283.27347000,57740741.42865520,0
1704733200000,44940.31000000,45668.88000000,44903.86000000,45648.00000000,4294.58934000,1704736799999,194702917.86456540,132787,2531.37221000,114773799.82245380,0
1704736800000,45648.01000000,46995.00000000,45648.00000000,46970.01000000,10702.46628000,1704740399999,495549196.31367580,291935,6040.30597000,279568087.51151990,0
